commentNum,href,id,image,introduce,name,quote,star
585345,https://movie.douban.com/subject/1652587/,104,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p492458287.jpg,导演:詹姆斯·卡梅隆JamesCameron主演:萨姆·沃辛顿SamWorthington...2009/美国英国/动作战争科幻冒险,阿凡达,none,8.6
247123,https://movie.douban.com/subject/1296339/,105,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p452582315.jpg,导演:理查德·林克莱特RichardLinklater主演:伊桑·霍克EthanHawke...1995/美国奥地利瑞士/剧情爱情,爱在黎明破晓前,none,8.7
400803,https://movie.douban.com/subject/21318488/,106,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2221768894.jpg,导演:大卫·芬奇DavidFincher主演:本·阿弗莱克BenAffleck/罗莎蒙...2014/美国/剧情犯罪悬疑惊悚,消失的爱人,none,8.7
194822,https://movie.douban.com/subject/1291585/,107,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1917567652.jpg,导演:宫崎骏HayaoMiyazaki主演:岛本须美SumiShimamoto/松田洋治Y...1984/日本/科幻动画奇幻冒险,风之谷,none,8.8
219959,https://movie.douban.com/subject/1291990/,108,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910924055.jpg,导演:理查德·林克莱特RichardLinklater主演:伊桑·霍克EthanHawke...2004/美国/剧情爱情,爱在日落黄昏时,none,8.7
189535,https://movie.douban.com/subject/1297052/,109,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456692072.jpg,导演:近藤喜文YoshifumiKondo主演:本名阳子YoukoHonna/小林桂树K...1995/日本/剧情爱情动画音乐,侧耳倾听,none,8.8
195407,https://movie.douban.com/subject/5322596/,110,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1305562621.jpg,导演:托尼·凯耶TonyKaye主演:艾德里安·布洛迪AdrienBrody/马西...2011/美国/剧情,超脱,none,8.8
153267,https://movie.douban.com/subject/1865703/,111,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p672363704.jpg,导演:今敏SatoshiKon主演:林原惠美MegumiHayashibara/古谷彻T...2006/日本/动画悬疑科幻惊悚,红辣椒,none,8.9
254350,https://movie.douban.com/subject/21360417/,112,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2016930906.jpg,导演:金秉祐Byeong-wooKim主演:河正宇Jung-wooHa/李璟荣Kyeong-y...2013/韩国/剧情犯罪悬疑,恐怖直播,none,8.7
287700,https://movie.douban.com/subject/1297447/,113,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2414157745.jpg,导演:程小东Siu-TungChing主演:张国荣LeslieCheung/王祖贤JoeyW...1987/香港/剧情爱情武侠古装,倩女幽魂,none,8.6
154152,https://movie.douban.com/subject/25814705/,114,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2221319641.jpg,导演:森淳一JunichiMori主演:桥本爱AiHashimoto/三浦贵大Takahir...2014/日本/剧情,小森林 夏秋篇,none,8.9
358425,https://movie.douban.com/subject/1302425/,115,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1043597424.jpg,导演:周星驰StephenChow/李力持Lik-ChiLee主演:周星驰StephenCh...1999/香港/喜剧剧情爱情,喜剧之王,none,8.6
315903,https://movie.douban.com/subject/2353023/,116,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p450042258.jpg,导演:迪恩·德布洛斯DeanDeBlois/克里斯·桑德斯ChrisSanders主演:...2010/美国/喜剧动画奇幻冒险家庭,驯龙高手,none,8.7
206079,https://movie.douban.com/subject/1293359/,117,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p751835224.jpg,导演:北野武TakeshiKitano主演:北野武TakeshiKitano/关口雄介Yus...1999/日本/剧情喜剧,菊次郎的夏天,none,8.7
246969,https://movie.douban.com/subject/1292274/,118,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792263736.jpg,导演:史蒂文·斯皮尔伯格StevenSpielberg主演:汤姆·汉克斯TomHanks...2004/美国/喜剧剧情爱情,幸福终点站,none,8.7
223848,https://movie.douban.com/subject/1293318/,119,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2237136718.jpg,导演:高畑勋IsaoTakahata主演:辰己努/白石绫乃/志乃原良子1988/日本/动画剧情战争,萤火虫之墓,none,8.7
240377,https://movie.douban.com/subject/4202302/,120,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p617533616.jpg,导演:米林宏昌HiromasaYonebayashi主演:志田未来MiraiShida/神木...2010/日本/动画奇幻冒险,借东西的小人阿莉埃蒂,none,8.7
332060,https://movie.douban.com/subject/3792799/,121,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456666151.jpg,导演:罗启锐AlexLaw主演:吴君如SandraNg/任达华SimonYam/钟绍...2010/香港中国大陆/剧情家庭,岁月神偷,none,8.6
85658,https://movie.douban.com/subject/1295399/,122,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p647099823.jpg,导演:黑泽明AkiraKurosawa主演:三船敏郎ToshirôMifune/志村乔...1954/日本/动作冒险剧情,七武士,none,9.2
230337,https://movie.douban.com/subject/1300299/,123,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p480225538.jpg,导演:奉俊昊Joon-hoBong主演:宋康昊Kang-hoSong/金相庆Sang-kyun...2003/韩国/犯罪剧情悬疑惊悚,杀人回忆,none,8.7
421129,https://movie.douban.com/subject/3287562/,124,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792776858.jpg,导演:皮艾尔·柯芬PierreCoffin/克里斯·雷纳德ChrisRenaud主演:...2010/美国法国/喜剧动画冒险,神偷奶爸,none,8.5
155168,https://movie.douban.com/subject/1303037/,125,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173713676.jpg,导演:李安AngLee主演:赵文瑄WinstonChao/郎雄SihungLung/归亚...1993/台湾美国/剧情喜剧爱情同性家庭,喜宴,none,8.8
425101,https://movie.douban.com/subject/2209573/,126,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2434249040.jpg,导演:丹尼·鲍尔DannyBoyle/洛芙琳·坦丹LoveleenTandan主演:戴夫...2008/英国美国/剧情爱情,贫民窟的百万富翁,none,8.5
216527,https://movie.douban.com/subject/1417598/,127,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2163771304.jpg,导演:詹姆斯·温JamesWan主演:雷·沃纳尔LeighWhannell/加利·艾...2004/美国/悬疑惊悚恐怖,电锯惊魂,none,8.7
340703,https://movie.douban.com/subject/1292401/,128,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p475600770.jpg,导演:理查德·柯蒂斯RichardCurtis主演:休·格兰特HughGrant/柯林...2003/英国美国法国/喜剧剧情爱情,真爱至上,none,8.5
196933,https://movie.douban.com/subject/1578507/,129,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792223507.jpg,导演:保罗·格林格拉斯PaulGreengrass主演:马特·达蒙MattDamon/...2007/美国德国/动作悬疑惊悚,谍影重重3,none,8.7
104450,https://movie.douban.com/subject/3443389/,130,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p497010372.jpg,导演:雅克·贝汉JacquesPerrin/雅克·克鲁奥德JacquesCluzaud主演:...2009/法国瑞士西班牙美国阿联酋/纪录片,海洋,none,9.0
276603,https://movie.douban.com/subject/1292328/,131,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1982176012.jpg,导演:王家卫KarWaiWong主演:张国荣LeslieCheung/张曼玉MaggieC...1994/香港台湾/剧情动作爱情武侠古装,东邪西毒,none,8.6
268030,https://movie.douban.com/subject/1291579/,132,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2513247938.jpg,导演:彼特·道格特PeteDocter/大卫·斯沃曼DavidSilverman主演:约...2001/美国/儿童喜剧动画奇幻冒险,怪兽电力公司,none,8.6
304163,https://movie.douban.com/subject/1304447/,133,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p641688453.jpg,导演:克里斯托弗·诺兰ChristopherNolan主演:盖·皮尔斯GuyPearce/...2000/美国/犯罪剧情悬疑惊悚,记忆碎片,none,8.5
225361,https://movie.douban.com/subject/1291870/,134,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p942376281.jpg,导演:巴瑞·莱文森BarryLevinson主演:达斯汀·霍夫曼DustinHoffman...1988/美国/剧情,雨人,none,8.6
453308,https://movie.douban.com/subject/1978709/,135,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p719282906.jpg,导演:达伦·阿罗诺夫斯基DarrenAronofsky主演:娜塔莉·波特曼Natalie...2010/美国/剧情惊悚,黑天鹅,none,8.5
402710,https://movie.douban.com/subject/1907966/,136,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1867084027.jpg,导演:科克·德·米科KirkDeMicco/克里斯·桑德斯ChrisSanders主演...2013/美国/喜剧动画冒险,疯狂原始人,none,8.7
131922,https://movie.douban.com/subject/1291822/,137,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2159368352.jpg,导演:特瑞·乔治TerryGeorge主演:唐·钱德尔DonCheadle/苏菲·奥...2004/英国南非意大利美国/剧情历史战争,卢旺达饭店,none,8.9
157992,https://movie.douban.com/subject/1295865/,138,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1023654037.jpg,导演:爱德华·兹威克EdwardZwick主演:安东尼·霍普金斯AnthonyHopki...1994/美国/剧情爱情西部家庭,燃情岁月,none,8.7
115172,https://movie.douban.com/subject/1296909/,139,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2399597512.jpg,导演:杰拉尔·乌里GérardOury主演:路易·德·菲耐斯LouisdeFunès...1966/法国英国/喜剧战争,虎口脱险,none,8.9
188737,https://movie.douban.com/subject/1297574/,140,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2504997087.jpg,导演:吴宇森JohnWoo主演:周润发Yun-FatChow/狄龙LungTi/张国...1986/香港/动作犯罪,英雄本色,none,8.6
133593,https://movie.douban.com/subject/25814707/,141,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2215147728.jpg,导演:森淳一JunichiMori主演:桥本爱AiHashimoto/三浦贵大Takahir...2015/日本/剧情,小森林 冬春篇,none,8.9
197954,https://movie.douban.com/subject/10777687/,142,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1816276065.jpg,导演:李焕庆Hwan-kyeongLee主演:柳承龙Seung-yongRyoo/朴信惠Shi...2013/韩国/剧情喜剧家庭,7号房的礼物,none,8.7
300331,https://movie.douban.com/subject/3011235/,143,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p917846733.jpg,导演:大卫·叶茨DavidYates主演:丹尼尔·雷德克里夫DanielRadcliffe...2011/美国英国/剧情悬疑奇幻冒险,哈利·波特与死亡圣器(下),none,8.7
200456,https://movie.douban.com/subject/25917973/,144,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2275298525.jpg,导演:忻钰坤YukunXin主演:霍卫民WeiminHuo/王笑天XiaotianWang...2014/中国大陆/剧情犯罪悬疑,心迷宫,none,8.6
332463,https://movie.douban.com/subject/1418200/,145,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p452005185.jpg,导演:乔·怀特JoeWright主演:凯拉·奈特莉KeiraKnightley/马修·...2005/法国英国美国/剧情爱情,傲慢与偏见,none,8.5
160635,https://movie.douban.com/subject/24750126/,146,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2192834364.jpg,导演:达米安·斯兹弗隆DamiánSzifron主演:达里奥·葛兰帝内提Darío...2014/阿根廷西班牙/剧情喜剧犯罪,荒蛮故事,none,8.8
176860,https://movie.douban.com/subject/5989818/,147,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1272904657.jpg,导演:大森贵弘TakahiroOmori主演:佐仓绫音AyaneSakura/内山昂辉K...2011/日本/剧情爱情动画奇幻,萤火之森,none,8.7
220470,https://movie.douban.com/subject/25980443/,148,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2496940327.jpg,导演:肯尼斯·罗纳根KennethLonergan主演:卡西·阿弗莱克CaseyAffle...2016/美国/剧情家庭,海边的曼彻斯特,none,8.6
310610,https://movie.douban.com/subject/1309163/,149,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p483604864.jpg,导演:尼克·卡索维茨NickCassavetes主演:瑞恩·高斯林RyanGosling/...2004/美国/剧情爱情,恋恋笔记本,none,8.5
90298,https://movie.douban.com/subject/1300992/,150,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792403691.jpg,导演:克林特·伊斯特伍德ClintEastwood主演:凯文·科斯特纳KevinCos...1993/美国/剧情犯罪,完美的世界,none,9.0
144215,https://movie.douban.com/subject/1294240/,151,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2169664351.jpg,导演:弗朗西斯·福特·科波拉FrancisFordCoppola主演:阿尔·帕西诺A...1990/美国/剧情犯罪,教父3,none,8.8
163468,https://movie.douban.com/subject/1295409/,152,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2272146906.jpg,导演:吴宇森JohnWoo主演:周润发Yun-FatChow/张国荣LeslieCheung...1991/香港/剧情喜剧动作犯罪,纵横四海,none,8.7
270212,https://movie.douban.com/subject/1291557/,153,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910828286.jpg,导演:王家卫KarWaiWong主演:梁朝伟TonyLeungChiuWai/张曼玉Ma...2000/香港/剧情爱情,花样年华,none,8.5
207810,https://movie.douban.com/subject/1858711/,154,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1283675359.jpg,导演:李·昂克里奇LeeUnkrich主演:汤姆·汉克斯TomHanks/蒂姆·艾...2010/美国/喜剧动画奇幻冒险,玩具总动员3,none,8.8
198760,https://movie.douban.com/subject/26799731/,155,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505525050.jpg,导演:卢卡·圭达尼诺LucaGuadagnino主演:蒂莫西·柴勒梅德Timothée...2017/意大利法国巴西美国/剧情爱情同性,请以你的名字呼唤我,none,8.8
265517,https://movie.douban.com/subject/1292528/,156,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p513567548.jpg,导演:丹尼·博伊尔DannyBoyle主演:伊万·麦克格雷格EwanMcGregor/...1996/英国/犯罪剧情,猜火车,none,8.5
139002,https://movie.douban.com/subject/1293964/,157,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2351134499.jpg,导演:MervynLeRoy主演:VivienLeigh/RobertTaylor/LucileWatson1940/美国/剧情战争爱情,魂断蓝桥,none,8.8
200284,https://movie.douban.com/subject/1937946/,158,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2079334286.jpg,导演:细田守MamoruHosoda主演:仲里依纱RiisaNaka/石田卓也Takuya...2006/日本/剧情爱情科幻动画,穿越时空的少女,none,8.6
370066,https://movie.douban.com/subject/1306249/,159,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1946455272.jpg,导演:李力持Lik-ChiLee主演:周星驰StephenChow/巩俐LiGong/陈...1993/香港/喜剧爱情古装,唐伯虎点秋香,none,8.4
224853,https://movie.douban.com/subject/10577869/,160,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2070153774.jpg,导演:理查德·柯蒂斯RichardCurtis主演:多姆纳尔·格利森DomhnallGl...2013/英国/剧情爱情奇幻,时空恋旅人,none,8.6
409005,https://movie.douban.com/subject/11026735/,161,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2224568669.jpg,导演:唐·霍尔DonHall/克里斯·威廉姆斯ChrisWilliams主演:斯科特...2014/美国/喜剧动作科幻动画冒险,超能陆战队,none,8.6
100150,https://movie.douban.com/subject/1293460/,162,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1612355875.jpg,导演:StanleyDonen/GeneKelly主演:GeneKelly/DonaldO'Connor/...1952/美国/喜剧歌舞爱情,雨中曲,none,9.0
320299,https://movie.douban.com/subject/3395373/,163,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1706428744.jpg,导演:克里斯托弗·诺兰ChristopherNolan主演:克里斯蒂安·贝尔Christ...2012/美国英国/剧情动作科幻犯罪惊悚,蝙蝠侠：黑暗骑士崛起,none,8.6
114689,https://movie.douban.com/subject/26430107/,164,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2457609817.jpg,导演:郭柯KeGuo主演:2015/中国大陆/纪录片,二十二,none,8.7
114655,https://movie.douban.com/subject/1306861/,165,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p652417775.jpg,导演:杰茜·尼尔森JessieNelson主演:SeanPenn/DakotaFanning/Mi...2001/美国/剧情家庭,我是山姆,none,8.8
206572,https://movie.douban.com/subject/1302827/,166,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792257137.jpg,导演:史蒂文·斯皮尔伯格StevenSpielberg主演:海利·乔·奥斯蒙Haley...2001/美国/冒险剧情科幻,人工智能,none,8.6
294961,https://movie.douban.com/subject/1291578/,167,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910895719.jpg,导演:卡洛斯·沙尔丹哈CarlosSaldanha/克里斯·韦奇ChrisWedge主演...2002/美国/喜剧动画冒险,冰川时代,none,8.4
197967,https://movie.douban.com/subject/1793929/,168,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2166160837.jpg,导演:让-马克·瓦雷Jean-MarcVallée主演:马修·麦康纳MatthewMcCon...2013/美国/剧情传记同性,达拉斯买家俱乐部,none,8.7
143815,https://movie.douban.com/subject/2297265/,169,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1344888983.jpg,导演:丹尼斯·甘塞尔DennisGansel主演:尤尔根·沃格尔JürgenVogel...2008/德国/剧情惊悚,浪潮,none,8.7
295005,https://movie.douban.com/subject/2213597/,170,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1140984198.jpg,导演:史蒂芬·戴德利StephenDaldry主演:凯特·温丝莱特KateWinslet...2008/美国德国/剧情爱情,朗读者,none,8.5
298437,https://movie.douban.com/subject/1760622/,171,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p470006658.jpg,导演:汤姆·提克威TomTykwer主演:本·卫肖BenWhishaw/艾伦·瑞克...2006/德国法国西班牙美国/剧情犯罪奇幻,香水,none,8.4
260335,https://movie.douban.com/subject/25773932/,172,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2220776342.jpg,导演:达米安·沙泽勒DamienChazelle主演:迈尔斯·特勒MilesTeller/...2014/美国/剧情音乐,爆裂鼓手,none,8.6
137402,https://movie.douban.com/subject/1291879/,173,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1864872647.jpg,导演:黑泽明AkiraKurosawa主演:三船敏郎ToshirôMifune/千秋实...1950/日本/犯罪剧情悬疑,罗生门,none,8.7
109452,https://movie.douban.com/subject/1395091/,174,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1351050722.jpg,导演:今敏SatoshiKon主演:岩男润子JunkoIwao/松本梨香RicaMatsu...1997/日本/动画奇幻惊悚,未麻的部屋,none,8.8
225620,https://movie.douban.com/subject/1305690/,175,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2525770523.jpg,导演:王家卫KarWaiWong主演:张国荣LeslieCheung/张曼玉MaggieC...1990/香港/犯罪剧情爱情,阿飞正传,none,8.5
142429,https://movie.douban.com/subject/5964718/,176,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2189835254.jpg,导演:阿斯哈·法哈蒂AsgharFarhadi主演:佩曼·莫阿迪PeymanMoadi/...2011/伊朗法国/剧情家庭,一次别离,none,8.7
88566,https://movie.douban.com/subject/1397546/,177,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1150103377.jpg,导演:克里斯托弗·诺兰ChristopherNolan主演:杰里米·西奥伯德Jeremy...1998/英国/犯罪悬疑惊悚,追随,none,8.9
139467,https://movie.douban.com/subject/1308857/,178,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2363208684.jpg,导演:陆川ChuanLu主演:多布杰Duobujie/张磊LeiZhang/亓亮QiL...2004/中国大陆香港/剧情犯罪,可可西里,none,8.7
185609,https://movie.douban.com/subject/1388216/,179,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2075132390.jpg,导演:保罗·哈吉斯PaulHaggis主演:桑德拉·布洛克SandraBullock/...2004/美国德国/犯罪剧情,撞车,none,8.6
357500,https://movie.douban.com/subject/3011051/,180,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p462470694.jpg,导演:克里斯托弗·史密斯ChristopherSmith主演:梅利莎·乔治Melissa...2009/英国澳大利亚/剧情悬疑惊悚,恐怖游轮,none,8.3
279750,https://movie.douban.com/subject/6307447/,181,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1959232369.jpg,导演:昆汀·塔伦蒂诺QuentinTarantino主演:杰米·福克斯JamieFoxx/...2012/美国/剧情动作西部冒险,被解救的姜戈,none,8.6
186866,https://movie.douban.com/subject/1419936/,182,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453719066.jpg,导演:安德鲁·尼科尔AndrewNiccol主演:尼古拉斯·凯奇NicolasCage/...2005/美国法国/剧情犯罪,战争之王,none,8.6
93194,https://movie.douban.com/subject/2363506/,183,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1973489335.jpg,导演:阿米尔·汗AamirKhan主演:达席尔·萨法瑞DarsheelSafary/阿...2007/印度/剧情儿童家庭,地球上的星星,none,8.8
351125,https://movie.douban.com/subject/26325320/,184,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2398141939.jpg,导演:梅尔·吉布森MelGibson主演:安德鲁·加菲尔德AndrewGarfield/...2016/美国澳大利亚/剧情传记历史战争,血战钢锯岭,none,8.6
120139,https://movie.douban.com/subject/1292270/,185,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p884936202.jpg,导演:达伦·阿伦诺夫斯基DarrenAronofsky主演:艾伦·伯斯汀EllenBur...2000/美国/剧情,梦之安魂曲,none,8.7
250326,https://movie.douban.com/subject/10533913/,186,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2266293606.jpg,导演:彼特·道格特PeteDocter/罗纳尔多·德尔·卡门RonaldoDelCarmen&nb...;2015/美国/喜剧动画冒险,头脑特工队,none,8.7
173054,https://movie.douban.com/subject/25724855/,187,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2259715855.jpg,导演:伦尼·阿伯拉罕森LennyAbrahamson主演:布丽·拉尔森BrieLarson...2015/爱尔兰加拿大英国美国/剧情家庭,房间,none,8.8
116603,https://movie.douban.com/subject/1292329/,188,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p848381236.jpg,导演:杨德昌EdwardYang主演:张震ChenChang/杨静怡LisaYang/张...1991/台湾/剧情犯罪,牯岭街少年杀人事件,none,8.7
212366,https://movie.douban.com/subject/1307811/,189,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456676352.jpg,导演:宫崎骏HayaoMiyazaki主演:高山南MinamiTakayama/佐久间玲Re...1989/日本/动画奇幻冒险,魔女宅急便,none,8.5
206425,https://movie.douban.com/subject/1304102/,190,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1597183981.jpg,导演:道格·里曼DougLiman主演:马特·达蒙MattDamon/弗兰卡·波坦...2002/美国德国捷克/动作悬疑惊悚,谍影重重,none,8.5
171320,https://movie.douban.com/subject/1308767/,191,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p667644866.jpg,导演:保罗·格林格拉斯PaulGreengrass主演:马特·达蒙MattDamon/...2004/美国德国/动作悬疑惊悚,谍影重重2,none,8.6
91236,https://movie.douban.com/subject/1293181/,192,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1021883305.jpg,导演:AlfredHitchcock主演:JanetLeigh/AnthonyPerkins/VeraMiles1960/美国/悬疑惊悚恐怖,惊魂记,none,8.9
66482,https://movie.douban.com/subject/1959195/,193,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2297934945.jpg,导演:SeijirôKôyama主演:山本圭KeiYamamoto/井川比佐志Hisa...1987/日本/剧情,忠犬八公物语,none,9.0
278090,https://movie.douban.com/subject/10463953/,194,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2255040492.jpg,导演:莫腾·泰杜姆MortenTyldum主演:本尼迪克特·康伯巴奇BenedictC...2014/英国美国/剧情传记战争同性,模仿游戏,none,8.6
239892,https://movie.douban.com/subject/1303394/,195,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p584021784.jpg,导演:徐克HarkTsui主演:张曼玉MaggieCheung/王祖贤JoeyWang/...1993/香港/剧情奇幻古装,青蛇,none,8.4
69396,https://movie.douban.com/subject/1292337/,196,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p661160053.jpg,导演:是枝裕和HirokazuKoreeda主演:柳乐优弥YûyaYagira/北浦爱...2004/日本/剧情,无人知晓,none,9.0
187231,https://movie.douban.com/subject/6874403/,197,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2250287733.jpg,导演:约翰·卡尼JohnCarney主演:凯拉·奈特莉KeiraKnightley/马克...2013/美国/喜剧爱情音乐,再次出发之纽约遇见你,none,8.5
55845,https://movie.douban.com/subject/1291568/,198,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910832390.jpg,导演:小津安二郎YasujirôOzu主演:笠智众ChishûRyû/原节...1953/日本/剧情家庭,东京物语,none,9.2
88165,https://movie.douban.com/subject/1307315/,199,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2516566783.jpg,导演:严定宪DingxianYan/王树忱ShuchenWang主演:梁正晖Zhenghui...1979/中国大陆/冒险动画奇幻,哪吒闹海,none,8.9
134871,https://movie.douban.com/subject/26628357/,200,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2406624993.jpg,导演:汉内斯·赫尔姆HannesHolm主演:罗夫·拉斯加德RolfLassgård...2015/瑞典/剧情,一个叫欧维的男人决定去死,none,8.7
524430,https://movie.douban.com/subject/26683290/,201,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2395733377.jpg,导演:新海诚MakotoShinkai主演:神木隆之介RyûnosukeKamiki/上...2016/日本/剧情爱情动画,你的名字。,none,8.4
221454,https://movie.douban.com/subject/26614893/,202,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2522331945.jpg,导演:保罗·格诺维瑟PaoloGenovese主演:马可·贾利尼MarcoGiallini...2016/意大利/剧情喜剧,完美陌生人,none,8.6
112226,https://movie.douban.com/subject/1300960/,203,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p455722535.jpg,导演:LucBesson主演:让-马克·巴尔Jean-MarcBarr/让·雷诺JeanRe...1988/法国美国意大利/剧情爱情,碧海蓝天,none,8.7
178328,https://movie.douban.com/subject/26393561/,204,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2510956726.jpg,导演:卡比尔·汗KabirKhan主演:萨尔曼·汗SalmanKhan/哈莎莉·马...2015/印度/剧情喜剧动作,小萝莉的猴神大叔,none,8.5
436008,https://movie.douban.com/subject/3075287/,205,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p988260245.jpg,导演:邓肯·琼斯DuncanJones主演:杰克·吉伦哈尔JakeGyllenhaal/...2011/美国加拿大/科幻悬疑惊悚,源代码,none,8.3
113266,https://movie.douban.com/subject/1291992/,206,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p794583044.jpg,导演:雷德利·斯科特RidleyScott主演:吉娜·戴维斯GeenaDavis/苏...1991/美国法国/犯罪剧情惊悚,末路狂花,none,8.7
151668,https://movie.douban.com/subject/1291844/,207,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910909085.jpg,导演:詹姆斯·卡梅隆JamesCameron主演:阿诺·施瓦辛格ArnoldSchwarz...1991/美国法国/动作科幻,终结者2：审判日,none,8.6
